Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,413698,-,-,-,47.93,2.74,1,102,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Wind Speed,Solar Zenith Angle,GHI,Relative Humidity
2019,3,2,9,30,8.6,4.4,72.02,13,87.52
2019,3,2,9,45,9,4.5,69.98,15,93.09
2019,3,2,10,0,9.4,4.6000000000000005,68.02,14,90.62
2019,3,2,10,15,9.700000000000001,4.7,66.16,30,88.82000000000001
2019,3,2,10,30,10.100000000000001,4.800000000000001,64.41,33,86.48
2019,3,2,10,45,10.4,4.9,62.77,35,87.37
2019,3,2,11,0,10.700000000000001,5.1000000000000005,61.27,57,85.65
2019,3,2,11,15,11,5.1000000000000005,59.9,98,83.96000000000001
2019,3,2,11,30,11.200000000000001,5.1000000000000005,58.69,131,82.86
2019,3,2,11,45,11.5,5.1000000000000005,57.64,170,79.23
2019,3,2,12,0,11.8,5.1000000000000005,56.76,61,77.68
2019,3,2,12,15,12.100000000000001,5.1000000000000005,56.06,27,76.17
2019,3,2,12,30,12.5,5,55.550000000000004,64,74.19
2019,3,2,12,45,12.8,5,55.24,29,69.34
2019,3,2,13,0,13.100000000000001,4.9,55.120000000000005,41,67.99
2019,3,2,13,15,13.200000000000001,4.9,55.2,109,67.55
2019,3,2,13,30,13.3,4.9,55.47,135,67.12
2019,3,2,13,45,13.4,4.9,55.94,168,63.84
2019,3,2,14,0,13.5,4.9,56.6,562,63.43
2019,3,2,14,15,13.5,4.9,57.45,244,63.43
2019,3,2,14,30,13.4,4.800000000000001,58.46,295,63.84
2019,3,2,14,45,13.4,4.800000000000001,59.64,68,62.43
2019,3,2,15,0,13.3,4.800000000000001,60.980000000000004,105,62.84
2019,3,2,15,15,13.200000000000001,4.7,62.45,43,63.25
2019,3,2,15,30,13.100000000000001,4.6000000000000005,64.06,59,63.660000000000004
2019,3,2,15,45,13,4.5,65.79,92,63.17
2019,3,2,16,0,12.8,4.4,67.63,29,63.99
2019,3,2,16,15,12.5,4,69.56,33,65.26
2019,3,2,16,30,12.100000000000001,3.6,71.59,20,66.99
2019,3,2,16,45,11.700000000000001,3.3000000000000003,73.69,68,70
2019,3,2,17,0,11.3,2.9000000000000004,75.87,55,71.87
2019,3,2,17,15,10.8,2.8000000000000003,78.10000000000001,43,74.29
2019,3,2,17,30,10.200000000000001,2.7,80.39,32,77.31
2019,3,2,17,45,9.600000000000001,2.5,82.71000000000001,16,79.08
2019,3,2,18,0,9,2.4000000000000004,85.06,11,82.33
2019,3,2,18,15,8.700000000000001,2.5,87.39,7,84.02
2019,3,2,18,30,8.5,2.5,89.61,0,85.16
2019,3,2,18,45,8.3,2.6,92.59,0,84.10000000000001
2019,3,2,19,0,8,2.7,95.08,0,85.83
2019,3,2,19,15,7.9,2.8000000000000003,97.59,0,86.41
2019,3,2,19,30,7.800000000000001,2.9000000000000004,100.09,0,87
2019,3,2,19,45,7.6000000000000005,3,102.60000000000001,0,87.57000000000001
2019,3,2,20,0,7.5,3.2,105.10000000000001,0,88.17
2019,3,2,20,15,7.4,3.3000000000000003,107.59,0,88.77
2019,3,2,20,30,7.4,3.5,110.06,0,88.77
2019,3,2,20,45,7.300000000000001,3.6,112.5,0,90.31
2019,3,2,21,0,7.2,3.8000000000000003,114.9,0,90.93
2019,3,2,21,15,7.1000000000000005,3.8000000000000003,117.27,0,91.55
2019,3,2,21,30,7,3.8000000000000003,119.58,0,92.18
2019,3,2,21,45,6.9,3.9000000000000004,121.82000000000001,0,94.39
2019,3,2,22,0,6.800000000000001,3.9000000000000004,124,0,95.04
2019,3,2,22,15,6.7,3.9000000000000004,126.09,0,95.69
2019,3,2,22,30,6.6000000000000005,4,128.08,0,96.35000000000001
2019,3,2,22,45,6.5,4,129.96,0,98.51
2019,3,2,23,0,6.4,4,131.71,0,99.19
2019,3,2,23,15,6.4,4.1000000000000005,133.31,0,99.19
2019,3,2,23,30,6.4,4.2,134.76,0,99.19
2019,3,2,23,45,6.4,4.3,136.02,0,99.98
2019,3,3,0,0,6.4,4.4,137.09,0,99.98
2019,3,3,0,15,6.4,4.4,137.94,0,99.98
2019,3,3,0,30,6.4,4.4,138.56,0,99.98
2019,3,3,0,45,6.4,4.4,138.95000000000002,0,99.98
2019,3,3,1,0,6.9,4.9,139.09,0,97.66
2019,3,3,1,15,7,4.9,138.98,0,96.99000000000001
2019,3,3,1,30,7.1000000000000005,5,138.62,0,96.33
2019,3,3,1,45,7.1000000000000005,5,138.03,0,97.9
2019,3,3,2,0,7.2,5,137.20000000000002,0,97.23
2019,3,3,2,15,7.2,5,136.16,0,97.23
2019,3,3,2,30,7.300000000000001,5,134.92000000000002,0,96.57000000000001
2019,3,3,2,45,7.300000000000001,4.9,133.49,0,97.4
2019,3,3,3,0,7.300000000000001,4.9,131.9,0,97.4
2019,3,3,3,15,7.300000000000001,4.800000000000001,130.17000000000002,0,97.4
2019,3,3,3,30,7.300000000000001,4.800000000000001,128.3,0,97.4
2019,3,3,3,45,7.300000000000001,4.800000000000001,126.32000000000001,0,97.64
2019,3,3,4,0,7.300000000000001,4.7,124.24000000000001,0,97.64
2019,3,3,4,15,7.300000000000001,4.7,122.07000000000001,0,97.64
2019,3,3,4,30,7.300000000000001,4.7,119.83,0,97.64
2019,3,3,4,45,7.300000000000001,4.7,117.52,0,97.27
2019,3,3,5,0,7.2,4.7,115.16,0,97.94
2019,3,3,5,15,7.300000000000001,4.800000000000001,112.76,0,97.27
2019,3,3,5,30,7.300000000000001,5,110.32000000000001,0,97.27
2019,3,3,5,45,7.300000000000001,5.1000000000000005,107.85000000000001,0,97.62
2019,3,3,6,0,7.4,5.300000000000001,105.36,0,96.96000000000001
2019,3,3,6,15,7.4,5.300000000000001,102.86,0,96.96000000000001
2019,3,3,6,30,7.5,5.4,100.34,0,96.3
2019,3,3,6,45,7.5,5.4,97.83,0,96.52
2019,3,3,7,0,7.5,5.5,95.31,0,96.42
2019,3,3,7,15,7.6000000000000005,5.5,92.81,0,95.86
2019,3,3,7,30,7.7,5.6000000000000005,89.79,0,95.21000000000001
2019,3,3,7,45,7.800000000000001,5.6000000000000005,87.58,3,95.10000000000001
2019,3,3,8,0,7.9,5.7,85.25,5,94.46000000000001
2019,3,3,8,15,8.1,5.7,82.89,6,93.18
2019,3,3,8,30,8.3,5.800000000000001,80.55,8,91.93
2019,3,3,8,45,8.4,5.800000000000001,78.25,9,92.37
2019,3,3,9,0,8.6,5.9,76,10,91.13
2019,3,3,9,15,8.8,5.9,73.8,12,89.9
2019,3,3,9,30,9,6,71.68,14,88.7
2019,3,3,9,45,9.200000000000001,6,69.63,16,88.96000000000001
2019,3,3,10,0,9.3,6,67.67,18,88.36
2019,3,3,10,15,9.700000000000001,6.1000000000000005,65.8,17,86.02
2019,3,3,10,30,10.100000000000001,6.2,64.04,18,83.75
2019,3,3,10,45,10.4,6.300000000000001,62.410000000000004,20,83.81
2019,3,3,11,0,10.8,6.4,60.9,22,81.61
2019,3,3,11,15,11.200000000000001,6.6000000000000005,59.53,23,79.48
2019,3,3,11,30,11.600000000000001,6.7,58.31,44,77.41
2019,3,3,11,45,12.100000000000001,6.9,57.26,26,75.98
2019,3,3,12,0,12.5,7,56.38,32,73.94
2019,3,3,12,15,12.700000000000001,7,55.68,127,72.98
2019,3,3,12,30,13,7.1000000000000005,55.17,41,71.57000000000001
2019,3,3,12,45,13.200000000000001,7.2,54.85,29,70.83
2019,3,3,13,0,13.5,7.2,54.74,50,69.46000000000001
2019,3,3,13,15,13.700000000000001,7.2,54.82,50,68.5
2019,3,3,13,30,13.8,7.2,55.1,50,68.06
2019,3,3,13,45,14,7.2,55.57,191,67.34
2019,3,3,14,0,14.200000000000001,7.2,56.24,185,66.41
2019,3,3,14,15,14.3,7.2,57.09,69,65.98
2019,3,3,14,30,14.5,7.1000000000000005,58.11,34,65.14
2019,3,3,14,45,14.600000000000001,7.1000000000000005,59.300000000000004,24,64.34
2019,3,3,15,0,14.700000000000001,7.1000000000000005,60.64,27,63.86
2019,3,3,15,15,14.700000000000001,6.9,62.13,37,63.86
2019,3,3,15,30,14.700000000000001,6.800000000000001,63.74,22,63.86
2019,3,3,15,45,14.700000000000001,6.6000000000000005,65.48,138,63.18
2019,3,3,16,0,14.700000000000001,6.5,67.33,27,63.18
2019,3,3,16,15,14.4,6.300000000000001,69.27,52,64.41
2019,3,3,16,30,14.100000000000001,6.1000000000000005,71.3,21,65.6
2019,3,3,16,45,13.9,6,73.41,65,66.12
2019,3,3,17,0,13.600000000000001,5.800000000000001,75.59,54,67.42
2019,3,3,17,15,13.3,5.800000000000001,77.84,43,68.74
2019,3,3,17,30,13,5.800000000000001,80.13,34,70.03
2019,3,3,17,45,12.600000000000001,5.800000000000001,82.46000000000001,25,71.42
2019,3,3,18,0,12.3,5.800000000000001,84.81,18,72.84
2019,3,3,18,15,12,5.7,87.16,29,74.29
2019,3,3,18,30,11.600000000000001,5.6000000000000005,89.4,0,76.27
2019,3,3,18,45,11.3,5.5,92.34,0,77.95
2019,3,3,19,0,11,5.4,94.83,0,79.52
2019,3,3,19,15,10.8,5.5,97.34,0,80.5
2019,3,3,19,30,10.700000000000001,5.6000000000000005,99.85000000000001,0,81.03
2019,3,3,19,45,10.600000000000001,5.7,102.35000000000001,0,82.01
2019,3,3,20,0,10.5,5.800000000000001,104.85000000000001,0,82.56
2019,3,3,20,15,10.600000000000001,6,107.34,0,82.01
2019,3,3,20,30,10.700000000000001,6.2,109.8,0,81.47
2019,3,3,20,45,10.8,6.4,112.24000000000001,0,80.79
2019,3,3,21,0,11,6.6000000000000005,114.64,0,79.65
2019,3,3,21,15,11.100000000000001,6.6000000000000005,117,0,79.12
2019,3,3,21,30,11.100000000000001,6.7,119.3,0,79.12
2019,3,3,21,45,11.200000000000001,6.7,121.55,0,78.08
2019,3,3,22,0,11.3,6.800000000000001,123.71000000000001,0,77.49
2019,3,3,22,15,11.200000000000001,6.9,125.8,0,78
2019,3,3,22,30,11.100000000000001,7,127.78,0,78.52
2019,3,3,22,45,11,7.1000000000000005,129.65,0,78.93
2019,3,3,23,0,10.9,7.2,131.39000000000001,0,79.37
2019,3,3,23,15,10.9,7.300000000000001,132.99,0,79.37
2019,3,3,23,30,10.9,7.300000000000001,134.42000000000002,0,79.37
2019,3,3,23,45,10.9,7.300000000000001,135.67000000000002,0,80.17
2019,3,4,0,0,10.8,7.300000000000001,136.73,0,80.7
2019,3,4,0,15,10.8,7.300000000000001,137.57,0,80.7
2019,3,4,0,30,10.8,7.300000000000001,138.19,0,80.7
2019,3,4,0,45,10.8,7.300000000000001,138.57,0,80.7
2019,3,4,1,0,10.600000000000001,7.6000000000000005,138.71,0,82.63
2019,3,4,1,15,10.5,7.5,138.59,0,83.09
2019,3,4,1,30,10.5,7.4,138.24,0,83.09
2019,3,4,1,45,10.4,7.4,137.64000000000001,0,85.86
2019,3,4,2,0,10.3,7.300000000000001,136.81,0,86.44
2019,3,4,2,15,10.3,7.4,135.78,0,86.44
2019,3,4,2,30,10.200000000000001,7.5,134.54,0,86.93
2019,3,4,2,45,10.200000000000001,7.6000000000000005,133.12,0,88.8
2019,3,4,3,0,10.200000000000001,7.6000000000000005,131.54,0,88.8
2019,3,4,3,15,10.100000000000001,7.7,129.81,0,89.4
2019,3,4,3,30,10.100000000000001,7.800000000000001,127.95,0,89.4
2019,3,4,3,45,10.100000000000001,7.9,125.97,0,89.74
2019,3,4,4,0,10.100000000000001,8,123.89,0,89.65
2019,3,4,4,15,10,8.1,121.73,0,90.25
2019,3,4,4,30,9.9,8.3,119.49000000000001,0,90.85000000000001
2019,3,4,4,45,9.8,8.4,117.19,0,86.37
2019,3,4,5,0,9.700000000000001,8.5,114.83,0,86.95
2019,3,4,5,15,9.5,8.6,112.43,0,88.13
2019,3,4,5,30,9.3,8.700000000000001,110,0,89.32000000000001
2019,3,4,5,45,9.1,8.8,107.53,0,81.93
2019,3,4,6,0,8.9,8.9,105.04,0,83.04
2019,3,4,6,15,8.8,9.1,102.54,0,83.60000000000001
2019,3,4,6,30,8.700000000000001,9.3,100.02,0,84.17
2019,3,4,6,45,8.6,9.5,97.51,0,80.38
2019,3,4,7,0,8.5,9.600000000000001,95,0,80.92
2019,3,4,7,15,8.6,9.9,92.49,0,80.38
2019,3,4,7,30,8.8,10.200000000000001,89.53,0,79.3
2019,3,4,7,45,9,10.5,87.29,18,76.26
2019,3,4,8,0,9.1,10.8,84.93,44,75.75
2019,3,4,8,15,9.3,11.100000000000001,82.57000000000001,75,74.74
2019,3,4,8,30,9.5,11.3,80.22,9,73.75
2019,3,4,8,45,9.600000000000001,11.5,77.92,145,71.23
2019,3,4,9,0,9.8,11.700000000000001,75.66,9,70.28
2019,3,4,9,15,9.8,11.700000000000001,73.46000000000001,10,70.28
2019,3,4,9,30,9.8,11.700000000000001,71.33,12,70.28
2019,3,4,9,45,9.8,11.700000000000001,69.28,14,69.76
2019,3,4,10,0,9.8,11.700000000000001,67.31,18,69.76
2019,3,4,10,15,9.600000000000001,11.3,65.44,17,70.7
2019,3,4,10,30,9.4,11,63.68,76,71.65
2019,3,4,10,45,9.3,10.700000000000001,62.04,37,73.68
2019,3,4,11,0,9.1,10.4,60.52,26,74.75
2019,3,4,11,15,9,10,59.15,27,75.26
2019,3,4,11,30,9,9.700000000000001,57.93,30,75.26
2019,3,4,11,45,8.9,9.3,56.870000000000005,51,73.94
2019,3,4,12,0,8.8,8.9,55.99,82,74.44
2019,3,4,12,15,9.1,8.8,55.29,144,73.02
2019,3,4,12,30,9.3,8.6,54.78,35,72.05
2019,3,4,12,45,9.5,8.4,54.47,35,64.29
2019,3,4,13,0,9.8,8.3,54.35,45,63.07
2019,3,4,13,15,9.9,8.200000000000001,54.44,64,62.65
2019,3,4,13,30,10,8.1,54.72,103,62.230000000000004
2019,3,4,13,45,10.100000000000001,7.9,55.2,35,58
2019,3,4,14,0,10.3,7.800000000000001,55.88,33,57.24
2019,3,4,14,15,10,7.7,56.730000000000004,31,58.39
2019,3,4,14,30,9.8,7.6000000000000005,57.76,30,59.24
2019,3,4,14,45,9.600000000000001,7.5,58.96,28,61.28
2019,3,4,15,0,9.4,7.4,60.31,26,62.11
2019,3,4,15,15,9.3,7.300000000000001,61.800000000000004,169,62.52
2019,3,4,15,30,9.200000000000001,7.2,63.43,190,62.95
2019,3,4,15,45,9.1,7,65.17,189,64.47
2019,3,4,16,0,9.1,6.9,67.02,17,64.53
2019,3,4,16,15,8.9,6.6000000000000005,68.97,16,65.41
2019,3,4,16,30,8.8,6.300000000000001,71.01,190,65.85
2019,3,4,16,45,8.6,6,73.13,132,67.35
2019,3,4,17,0,8.5,5.7,75.32000000000001,222,67.81
2019,3,4,17,15,8.200000000000001,5.4,77.57000000000001,180,69.2
2019,3,4,17,30,7.9,5.1000000000000005,79.86,82,70.62
2019,3,4,17,45,7.5,4.800000000000001,82.2,59,73.97
2019,3,4,18,0,7.2,4.5,84.56,38,75.58
2019,3,4,18,15,7.1000000000000005,4.4,86.91,20,76.10000000000001
2019,3,4,18,30,6.9,4.3,89.18,0,77.15
2019,3,4,18,45,6.7,4.2,92.09,0,79.04
2019,3,4,19,0,6.6000000000000005,4.1000000000000005,94.58,0,79.59
2019,3,4,19,15,6.5,4.2,97.09,0,80.14
2019,3,4,19,30,6.300000000000001,4.2,99.60000000000001,0,81.24
2019,3,4,19,45,6.2,4.3,102.11,0,81.75
2019,3,4,20,0,6.1000000000000005,4.4,104.60000000000001,0,82.39
2019,3,4,20,15,6,4.4,107.09,0,82.96000000000001
2019,3,4,20,30,5.9,4.5,109.55,0,83.54
2019,3,4,20,45,5.800000000000001,4.5,111.98,0,85.18
2019,3,4,21,0,5.7,4.6000000000000005,114.38,0,85.77
2019,3,4,21,15,5.6000000000000005,4.6000000000000005,116.73,0,86.36
2019,3,4,21,30,5.6000000000000005,4.7,119.03,0,86.36
2019,3,4,21,45,5.6000000000000005,4.7,121.27,0,89.66
2019,3,4,22,0,5.5,4.800000000000001,123.43,0,90.29
2019,3,4,22,15,5.5,4.9,125.5,0,90.29
2019,3,4,22,30,5.6000000000000005,5,127.48,0,89.75
2019,3,4,22,45,5.6000000000000005,5.1000000000000005,129.34,0,93.27
2019,3,4,23,0,5.7,5.2,131.07,0,92.63
2019,3,4,23,15,5.7,5.2,132.66,0,92.63
2019,3,4,23,30,5.7,5.1000000000000005,134.08,0,92.63
2019,3,4,23,45,5.7,5.1000000000000005,135.32,0,93.98
2019,3,5,0,0,5.7,5.1000000000000005,136.37,0,93.98
2019,3,5,0,15,5.7,5.1000000000000005,137.21,0,93.98
2019,3,5,0,30,5.7,5.1000000000000005,137.82,0,93.98
2019,3,5,0,45,5.7,5.1000000000000005,138.19,0,93.98
2019,3,5,1,0,5.6000000000000005,5,138.32,0,94.99
2019,3,5,1,15,5.6000000000000005,5,138.21,0,94.99
2019,3,5,1,30,5.6000000000000005,4.9,137.85,0,94.99
2019,3,5,1,45,5.5,4.9,137.25,0,95.85000000000001
2019,3,5,2,0,5.5,4.9,136.43,0,95.85000000000001
2019,3,5,2,15,5.4,4.800000000000001,135.39000000000001,0,96.52
2019,3,5,2,30,5.300000000000001,4.7,134.16,0,97.19
2019,3,5,2,45,5.300000000000001,4.7,132.75,0,96.60000000000001
2019,3,5,3,0,5.2,4.6000000000000005,131.17000000000002,0,97.27
2019,3,5,3,15,5.1000000000000005,4.6000000000000005,129.44,0,97.95
2019,3,5,3,30,5.1000000000000005,4.6000000000000005,127.59,0,97.95
2019,3,5,3,45,5,4.5,125.62,0,97.68
2019,3,5,4,0,5,4.5,123.55,0,97.68
2019,3,5,4,15,5,4.6000000000000005,121.39,0,97.68
2019,3,5,4,30,5,4.6000000000000005,119.15,0,97.68
2019,3,5,4,45,5,4.6000000000000005,116.86,0,97.53
2019,3,5,5,0,5,4.7,114.5,0,97.53
2019,3,5,5,15,5.2,4.800000000000001,112.11,0,96.19
2019,3,5,5,30,5.300000000000001,5,109.67,0,95.52
2019,3,5,5,45,5.4,5.1000000000000005,107.21000000000001,0,96.36
2019,3,5,6,0,5.6000000000000005,5.300000000000001,104.72,0,95.03
2019,3,5,6,15,5.6000000000000005,5.300000000000001,102.22,0,95.03
2019,3,5,6,30,5.7,5.300000000000001,99.7,0,94.38
2019,3,5,6,45,5.800000000000001,5.4,97.19,0,94.74
2019,3,5,7,0,5.9,5.4,94.67,0,94.08
2019,3,5,7,15,6.1000000000000005,5.5,92.17,0,92.79
2019,3,5,7,30,6.300000000000001,5.5,89.24,0,91.53
2019,3,5,7,45,6.5,5.6000000000000005,86.97,3,92.26
2019,3,5,8,0,6.800000000000001,5.7,84.61,5,90.38
2019,3,5,8,15,7.1000000000000005,5.800000000000001,82.24,7,88.55
2019,3,5,8,30,7.4,5.800000000000001,79.89,9,86.75
2019,3,5,8,45,7.7,5.800000000000001,77.58,8,87.73
2019,3,5,9,0,8,5.9,75.32000000000001,9,85.96000000000001
2019,3,5,9,15,8.4,6.1000000000000005,73.12,10,83.66
2019,3,5,9,30,8.700000000000001,6.2,70.98,22,81.98
2019,3,5,9,45,9.1,6.4,68.92,24,81.82000000000001
2019,3,5,10,0,9.4,6.6000000000000005,66.95,28,80.19
2019,3,5,10,15,9.8,6.7,65.08,17,78.07000000000001
2019,3,5,10,30,10.200000000000001,6.9,63.31,19,76.01
2019,3,5,10,45,10.5,7.1000000000000005,61.660000000000004,21,73.29
2019,3,5,11,0,10.9,7.2,60.15,55,71.37
2019,3,5,11,15,11.100000000000001,7.1000000000000005,58.77,43,70.43
2019,3,5,11,30,11.3,7,57.550000000000004,44,69.51
2019,3,5,11,45,11.5,6.9,56.49,47,67.06
2019,3,5,12,0,11.700000000000001,6.800000000000001,55.6,48,66.25
2019,3,5,12,15,11.700000000000001,6.7,54.9,49,66.25
2019,3,5,12,30,11.8,6.5,54.39,160,65.82000000000001
2019,3,5,12,45,11.9,6.4,54.08,161,65.37
2019,3,5,13,0,11.9,6.2,53.97,162,65.37
2019,3,5,13,15,12,6,54.050000000000004,234,64.94
2019,3,5,13,30,12,5.800000000000001,54.34,175,64.87
2019,3,5,13,45,12,5.6000000000000005,54.83,343,65.65
2019,3,5,14,0,12.100000000000001,5.4,55.51,251,65.22
2019,3,5,14,15,12.100000000000001,5.300000000000001,56.370000000000005,82,65.22
2019,3,5,14,30,12.200000000000001,5.2,57.410000000000004,244,64.79
2019,3,5,14,45,12.200000000000001,5,58.620000000000005,142,66.45
2019,3,5,15,0,12.200000000000001,4.9,59.97,40,66.45
2019,3,5,15,15,12.100000000000001,4.7,61.47,80,66.89
2019,3,5,15,30,12,4.5,63.11,82,67.33
2019,3,5,15,45,11.8,4.3,64.86,251,70.47
2019,3,5,16,0,11.700000000000001,4.1000000000000005,66.72,296,70.93
2019,3,5,16,15,11.5,3.9000000000000004,68.68,268,71.87
2019,3,5,16,30,11.200000000000001,3.6,70.73,88,73.31
2019,3,5,16,45,11,3.4000000000000004,72.85000000000001,224,77.45
2019,3,5,17,0,10.700000000000001,3.1,75.04,190,79
2019,3,5,17,15,10.4,3,77.3,155,80.59
2019,3,5,17,30,10.100000000000001,3,79.60000000000001,21,82.22
2019,3,5,17,45,9.700000000000001,2.9000000000000004,81.94,15,84.45
2019,3,5,18,0,9.4,2.9000000000000004,84.3,10,86.16
2019,3,5,18,15,9.3,2.9000000000000004,86.67,6,86.74
2019,3,5,18,30,9.1,2.9000000000000004,88.96000000000001,12,87.92
2019,3,5,18,45,9,2.9000000000000004,91.83,0,87.99
2019,3,5,19,0,8.9,3,94.33,0,88.58
2019,3,5,19,15,8.8,3,96.84,0,89.18
2019,3,5,19,30,8.700000000000001,3.1,99.35000000000001,0,89.79
2019,3,5,19,45,8.700000000000001,3.1,101.86,0,88.8
2019,3,5,20,0,8.6,3.2,104.35000000000001,0,89.31
2019,3,5,20,15,8.3,3.1,106.84,0,91.14
2019,3,5,20,30,8.1,3,109.3,0,92.38
2019,3,5,20,45,7.800000000000001,3,111.73,0,90.87
2019,3,5,21,0,7.6000000000000005,2.9000000000000004,114.12,0,92.12
2019,3,5,21,15,7.5,3,116.47,0,92.75
2019,3,5,21,30,7.300000000000001,3.1,118.76,0,94.02
2019,3,5,21,45,7.2,3.2,120.99000000000001,0,90.60000000000001
2019,3,5,22,0,7.1000000000000005,3.3000000000000003,123.14,0,91.22
2019,3,5,22,15,7,3.3000000000000003,125.21000000000001,0,91.84
2019,3,5,22,30,6.9,3.3000000000000003,127.17,0,92.47
2019,3,5,22,45,6.9,3.4000000000000004,129.03,0,88.65
2019,3,5,23,0,6.800000000000001,3.4000000000000004,130.75,0,89.26
2019,3,5,23,15,6.800000000000001,3.5,132.33,0,89.26
2019,3,5,23,30,6.800000000000001,3.6,133.74,0,89.26
2019,3,5,23,45,6.800000000000001,3.7,134.97,0,86.29
2019,3,6,0,0,6.800000000000001,3.8000000000000003,136.01,0,86.2
2019,3,6,0,15,6.800000000000001,3.8000000000000003,136.84,0,86.2
2019,3,6,0,30,6.800000000000001,3.8000000000000003,137.44,0,86.2
2019,3,6,0,45,6.800000000000001,3.8000000000000003,137.81,0,86.2
2019,3,6,1,0,6.6000000000000005,4.2,137.93,0,84.56
2019,3,6,1,15,6.5,4.3,137.82,0,85.14
2019,3,6,1,30,6.4,4.3,137.46,0,85.73
2019,3,6,1,45,6.300000000000001,4.4,136.86,0,83.3
2019,3,6,2,0,6.2,4.4,136.04,0,83.88
2019,3,6,2,15,6,4.5,135.01,0,85.04
2019,3,6,2,30,5.9,4.5,133.78,0,85.54
2019,3,6,2,45,5.800000000000001,4.6000000000000005,132.37,0,83.75
2019,3,6,3,0,5.7,4.6000000000000005,130.8,0,84.33
2019,3,6,3,15,5.800000000000001,4.7,129.08,0,83.75
2019,3,6,3,30,5.800000000000001,4.9,127.23,0,83.66
2019,3,6,3,45,5.800000000000001,5,125.26,0,83.14
2019,3,6,4,0,5.9,5.1000000000000005,123.2,0,82.57000000000001
2019,3,6,4,15,6.1000000000000005,5.2,121.04,0,81.44
2019,3,6,4,30,6.4,5.300000000000001,118.81,0,79.77
2019,3,6,4,45,6.7,5.5,116.52,0,80.84
2019,3,6,5,0,6.9,5.6000000000000005,114.17,0,79.66
2019,3,6,5,15,7.1000000000000005,5.6000000000000005,111.77,0,78.57000000000001
2019,3,6,5,30,7.2,5.5,109.34,0,78.04
2019,3,6,5,45,7.4,5.5,106.88,0,81.3
2019,3,6,6,0,7.5,5.5,104.39,0,80.67
2019,3,6,6,15,7.7,5.5,101.89,0,79.58
2019,3,6,6,30,7.800000000000001,5.5,99.38,0,79.04
2019,3,6,6,45,8,5.5,96.86,0,80.86
2019,3,6,7,0,8.1,5.5,94.35000000000001,0,80.31
2019,3,6,7,15,8.3,5.4,91.84,0,79.15
2019,3,6,7,30,8.5,5.4,88.96000000000001,1,78.09
2019,3,6,7,45,8.700000000000001,5.300000000000001,86.66,4,79.01
2019,3,6,8,0,9,5.2,84.29,5,77.43
2019,3,6,8,15,9.4,5.300000000000001,81.91,6,75.38
2019,3,6,8,30,9.8,5.300000000000001,79.56,7,73.38
2019,3,6,8,45,10.3,5.300000000000001,77.25,8,73.75
2019,3,6,9,0,10.700000000000001,5.300000000000001,74.98,9,71.81
2019,3,6,9,15,11.200000000000001,5.5,72.77,10,69.4
2019,3,6,9,30,11.700000000000001,5.7,70.63,12,67.15
2019,3,6,9,45,12.200000000000001,6,68.57000000000001,14,67.58
2019,3,6,10,0,12.8,6.2,66.59,15,64.98
2019,3,6,10,15,12.9,6.300000000000001,64.72,17,64.56
2019,3,6,10,30,13,6.4,62.940000000000005,19,64.14
2019,3,6,10,45,13,6.5,61.29,25,67.47
2019,3,6,11,0,13.100000000000001,6.6000000000000005,59.77,27,67.03
2019,3,6,11,15,12.9,6.6000000000000005,58.39,29,67.91
2019,3,6,11,30,12.700000000000001,6.7,57.160000000000004,31,68.8
2019,3,6,11,45,12.5,6.7,56.1,27,75.01
2019,3,6,12,0,12.200000000000001,6.800000000000001,55.21,34,76.5
2019,3,6,12,15,12.200000000000001,6.7,54.51,36,76.5
2019,3,6,12,30,12.200000000000001,6.7,54,36,76.5
2019,3,6,12,45,12.200000000000001,6.6000000000000005,53.69,37,81.18
2019,3,6,13,0,12.100000000000001,6.5,53.58,30,81.71000000000001
2019,3,6,13,15,12.3,6.4,53.67,30,80.65
2019,3,6,13,30,12.4,6.2,53.97,64,80.12
2019,3,6,13,45,12.5,6,54.46,84,82.58
2019,3,6,14,0,12.700000000000001,5.800000000000001,55.14,32,81.51
2019,3,6,14,15,12.9,5.7,56.01,124,80.45
2019,3,6,14,30,13.100000000000001,5.6000000000000005,57.06,30,79.33
